Corpus,Label,ID,Quote Text,Response Text
GEN,sarc,GEN_sarc_0093,"the question was about whales. pay attention will you? you're right; i didn't type anything in at all. i just asked huntard to prove his claim. but in response to your propaganda piece, here's some opposing evidence. the third problem, 'as zimmer acknowledges', is that there aren’t very many early whale fossils. does that surprise you? evolutionists have probably led you to believe that the fossil evidence for whale evolution is, pardon the expression, rock-solid. but there isn’t really that much 'hard' evidence. whale evolution is mostly imaginary, or speculative at best. since whales are mammals, evolutionists imagined that a land-going mammal must have returned to the sea. at first, they imagined this without any fossil evidence. so, they went looking for fossils to support their preconceived ideas. the first hint that they were probably right came in 1983, when researcher phil gingerich found a 52-million year old skull in shallow deposits in pakistan. although fragmentary, the skull had teeth that were nearly identical with those of mesonychids and the archaeocetes. … despite the whale-like characteristics of the skull, however, pakicetus lacked two important adaptations which are present in modern whales. in living whales, the ears contain large sinuses that can be filled with blood, allowing the animal to maintain pressure while diving. modern whales also transmit sound vibrations to the inner ear using a 'fat pad', which allows them to hear directionally underwater. pakicetus lacked both of these features, indicating that it was unable to dive deeply and that it could not hear well underwater. these anatomical clues meshed well with its habitat, since the pakicetus bones were found in deposits that had been laid down at the mouth of a river on the shore of a shallow sea, where the opportunities for deep diving would be limited. although no post-cranial bones of pakicetus were found, it seemed logical to assume, from the teeth and ear structure, that the animal spent a great deal of time in shallow water looking for food, but returned to the land to rest, somewhat like a modern sea lion. … the earliest known cetacean, pakicetus, demonstrates a mixture of traits which are unique to the terrestrial mesonychids as well as marine whales, and indicates that the cetaceans are descended from the mesonychid carnivores. although we have not found any post-cranial bones from pakicetus yet, ... 5 consider what this evolutionist has just told us. first, they haven’t found any post-cranial bones of pakicetus. [since this essay was written, they have found some post-cranial bones.] post-cranial bones are bones below the skull. so, all they have found is a skull. they don’t have a single pakicetus rib. they don’t have any pakicetus vertebrae. no other bones of any kind. just a skull--and a fragmentary one at that. why do they think it came from a whale ancestor? because its teeth look like whale teeth. but when they look at the ear bones, there is nothing to indicate that it could hear underwater. the skull was found in association with other fossils that lived on the bank of a river or along the sea shore. yet it “demonstrates a mixture of traits which are unique to the terrestrial mesonychids as well as marine whales, and indicates that the cetaceans [whales] are descended from the mesonychid carnivores.” in a whale of trouble so the claim is made based only on the teeth because no other evidence supports such a conclusion. that's real complete and reliable information that justifies making such an absolute claim from. not!!! emoticonxdonno","Only some? what's this then:  hxxp://en.wikipedia.org/wiki/Image:Pakicetus_(1).jpg  Replace the xx with tt in case you're wondering why I put the link up like that, it's the stupid post count thingy."
GEN,sarc,GEN_sarc_0094,"There is nothing inherently irrational about the theory of evolution being used to explain life in the physical universe, yet creation begins with an irrational premise, that we can ""know"" about the ""unknowable"".","Is this a rational statement? If so, prove it rationally, by science."
GEN,sarc,GEN_sarc_0095,"I haven't an once of hate for you or any other fellow American. You are welcome in my America. Too bad you presume to tell me I'm not welcome in yours, especiallly since it ain't.",Let me return the kindness. The correct spelling is ==> especially   
GEN,sarc,GEN_sarc_0096,"Not at all, it's just that other posters that often agree with you in just about every way want to call themselves conservatives (they've called Clinton a conservative, Bush a liberal, etc.) so it does get difficult to sort it all out sometimes.",It is only difficult to sort out if you are a neocon and fail to recognize that neocons are nothing but militant liberals.   Bush was BY FAR the most liberal president we have had for at least 20 years.   Maybe you need to research traditional conservative values.
GEN,sarc,GEN_sarc_0097,"The Creation Museum, like Creation magazine, the radio program Answers … with Ken Ham, and the other outreaches of Answers in Genesis, is dedicated to giving people real answers about the scientific, religious, philosophical and ethical debates of our day. Christians can have real, meaty answers to the evolutionary attacks on God's Word.","What, pray, is a real answer? Because, you know, if it is anything like a corrcect answer you are doing a rather poor job of it, mate."
GEN,sarc,GEN_sarc_0098,I see you ARE shooting yourself in the foot. Ok. Your progatative.,The riddles continue? emoticonXConfused Wouldn't it have taken less time and have been less ambiguous if you or Dr Spock just posted the # of the post?emoticonXRolleyes emoticonXRolleyes
GEN,sarc,GEN_sarc_0099,The conservatives would argue that by offering same sex marriage that their persute of happiness is denied by gay people even existing and that they have to look at us.,My pursuit of happiness is denied by trees existing. Let's burn them down and destroy the environment. It's much better than me being unhappy.
GEN,sarc,GEN_sarc_0100,"It has to do with freedom and equality but then again I do not expect non empathic people to understand that. Looking at you answers below I would have though you would understand the concept that I get to choose who I share my life with, who I transfer my property too and who I call family. You do not understand that the government says to everyone who is a family by the issuance of that piece of legal paper. The in equality part comes in when I am told that I can not have that piece of paper but some hetero can because someone else has a religious belief that should have no effect on my life what so ever. I am saying that if so religious XXXXX wants to force their religion on me by using that religion as an excuse for the state not issuing me that piece of paper then I want a say in their life and want the government to remove that belief. If the religious XXXXXX stay out of my life then I will stay out of theirs but if they want to get involved in my life then I want to get involved in theirs. EYE FOR AN EYE equality by its very definition. You want the government out of your life and I want religion out of my government and my life.","Pathetic, why would you let anyone besides yourself determine who you call family? Nobody is forcing their religion on you. Nobody is even saying who you can or can't get married to. What is being said is that you, or anyone else, doesn't have the ""right"" to have that marriage recognized by gov't. Universal recognition by gov't doesn't even happen in hetro marriages. Nowhere in the founding documents of this nation does it say ""All gov't entities shall recognize all people's marriages"". Since we have ""a government for the people by the people"", the duties of government not spelled out in the founding documents are determined by the people. You have the freedom to vote your beliefs and so does everybody else."
GEN,sarc,GEN_sarc_0101,"Can you guarantee that what appears to be a simple mugging will come to an immediate halt once the mugger is complied with, and that he won't push for more than mere material goods?","Of course I can't. Can you guarantee that the apparent mugging about to happen isn't some poor slob about to ask directions?   Big guy, dark parking lot, bang bang. Better safe than sorry, eh?"
GEN,sarc,GEN_sarc_0102,Apparently you've got one powerful set of rose colored glassed. I guess you spend a lot of money on those 1-900 psychics too. :(Nowhere is it scientifically inaccurate? Are you serious?Waxy,"Yup. Give me an example of a true inaccuracy, instead of working to poke fun. Do you honestly think anyone will take you seriously (except the evolutionists) if you don't provide reasons for your apparent problem with scriptures. Are you scared because you see the ""ancients"" commenting on subjects you thought science had ""discovered"" since the ""enlightenment""? Man, how arrogant can you get? You remind me of the Pharasees. Arrogant presuppositions are no substitue for confronting your ignorance my friend. Either explain how the Bible speaks accurately on sophisticated subjects as given above, or don't bother posting."
